field_code,time,lai_mean,lai_std,lai_10pc,lai_90pc
7015SAM,2021-12-16,0.18103727936350053,0.0380108674700583,0.1363702571062667,0.22646273087999066
7015SAM,2021-12-16,0.18103727936350053,0.0380108674700583,0.1363702571062667,0.22646273087999066
7015SAM,2021-12-16,0.18103727936350053,0.0380108674700583,0.1363702571062667,0.22646273087999066
7015SAM,2021-12-17,0.1753481298734639,0.036595354283651835,0.1322445266319579,0.21918448832531873
7015SAM,2021-12-18,0.17060460892858967,0.035773975871498866,0.12819435446226912,0.21335316959244371
7015SAM,2021-12-18,0.17060460892858967,0.035773975871498866,0.12819435446226912,0.21335316959244371
7015SAM,2021-12-18,0.17060460892858967,0.035773975871498866,0.12819435446226912,0.21335316959244371
7015SAM,2021-12-18,0.17060460892858967,0.035773975871498866,0.12819435446226912,0.21335316959244371
7015SAM,2021-12-19,0.16702886004052014,0.03483179695446763,0.1252939186604064,0.2080624186028638
7015SAM,2021-12-19,0.16702886004052014,0.03483179695446763,0.1252939186604064,0.2080624186028638
7015SAM,2021-12-19,0.16702886004052014,0.03483179695446763,0.1252939186604064,0.2080624186028638
7015SAM,2021-12-19,0.16702886004052014,0.03483179695446763,0.1252939186604064,0.2080624186028638
7015SAM,2021-12-20,0.16183222099750535,0.033828794178513866,0.12137319246998597,0.2027219233042388
7015SAM,2021-12-20,0.16183222099750535,0.033828794178513866,0.12137319246998597,0.2027219233042388
7015SAM,2021-12-21,0.1577355194930174,0.03285557263290513,0.11870035172565803,0.19660770183201803
7015SAM,2021-12-22,0.15502072069534115,0.03248333566348994,0.11626208053265824,0.19328542813723806
7015SAM,2021-12-22,0.15502072069534115,0.03248333566348994,0.11626208053265824,0.19328542813723806
7015SAM,2021-12-22,0.15502072069534115,0.03248333566348994,0.11626208053265824,0.19328542813723806
7015SAM,2021-12-24,0.14701534041353434,0.030838505128193368,0.1095429741343947,0.18384783532871765
7015SAM,2021-12-24,0.14701534041353434,0.030838505128193368,0.1095429741343947,0.18384783532871765
7015SAM,2021-12-24,0.14701534041353434,0.030838505128193368,0.1095429741343947,0.18384783532871765
7015SAM,2021-12-24,0.14701534041353434,0.030838505128193368,0.1095429741343947,0.18384783532871765
7015SAM,2021-12-25,0.14399781028447106,0.030133711090247994,0.10733934828634259,0.1794669089246392
7015SAM,2021-12-25,0.14399781028447106,0.030133711090247994,0.10733934828634259,0.1794669089246392
7015SAM,2021-12-25,0.14399781028447106,0.030133711090247994,0.10733934828634259,0.1794669089246392
7015SAM,2021-12-25,0.14399781028447106,0.030133711090247994,0.10733934828634259,0.1794669089246392
7015SAM,2021-12-25,0.14399781028447106,0.030133711090247994,0.10733934828634259,0.1794669089246392
7015SAM,2021-12-26,0.14035839667082223,0.029319878988977376,0.10428743791254284,0.17546240680357433
7015SAM,2021-12-28,0.1350492386660089,0.02813141329009734,0.10096657689101031,0.16858005224728448
7015SAM,2021-12-29,0.1311482575585218,0.027131328768640824,0.09837810291144468,0.1640202275113422
7015SAM,2021-12-30,0.1285817540359798,0.0267733006288334,0.09671556788340695,0.16107064971470583
7015SAM,2021-12-30,0.1285817540359798,0.0267733006288334,0.09671556788340695,0.16107064971470583
7016ALH,2021-08-02,0.0428477571590215,0.016002072838612113,0.026705421509387678,0.06536386476838695
7016ALH,2021-08-02,0.0428477571590215,0.016002072838612113,0.026705421509387678,0.06536386476838695
7016ALH,2021-08-03,0.04490352455035503,0.017096128265357724,0.02769942940201377,0.06878196066172174
7016ALH,2021-08-03,0.04490352455035503,0.017096128265357724,0.02769942940201377,0.06878196066172174
7016ALH,2021-08-07,0.05470887513071434,0.02074007028250024,0.034170118168322994,0.08377778092047433
7016ALH,2021-08-10,0.0645043534520051,0.024424481406822175,0.040131325924078066,0.0988782458084602
7016ALH,2021-08-23,0.1537864780830465,0.04819472295369152,0.10296884569974966,0.22107638701913804
7016ALH,2021-08-23,0.1537864780830465,0.04819472295369152,0.10296884569974966,0.22107638701913804
7016ALH,2021-08-24,0.1660214215875247,0.0513545667331858,0.11152562941955277,0.23825721911565775
7016ALH,2021-08-24,0.1660214215875247,0.0513545667331858,0.11152562941955277,0.23825721911565775
7016ALH,2021-09-01,0.31131984440101823,0.08751555534870457,0.21885810465933425,0.4394775400073693
7016ALH,2021-09-06,0.44893012602163207,0.11438509575073066,0.32721442125043343,0.6203504613696703
7016ALH,2021-09-07,0.4857604685791153,0.11946361394875397,0.35558023244714404,0.6595735187853056
7016ALH,2021-09-12,0.6789166185880345,0.14407768951217223,0.5094343580436947,0.8732327753750179
7016ALH,2021-09-15,0.7937714353032527,0.15341099125030438,0.6069025939355789,0.9952368646874454
7016ALH,2021-09-15,0.7937714353032527,0.15341099125030438,0.6069025939355789,0.9952368646874454
7016ALH,2021-09-18,0.9014274978358122,0.15819851994304301,0.7111211526009034,1.1145624716840252
7016ALH,2021-09-18,0.9014274978358122,0.15819851994304301,0.7111211526009034,1.1145624716840252
7016ALH,2021-09-18,0.9014274978358122,0.15819851994304301,0.7111211526009034,1.1145624716840252
7016ALH,2021-09-19,0.9269734437427729,0.15866718707184543,0.736897097345577,1.1428128861603848
7016ALH,2021-09-19,0.9269734437427729,0.15866718707184543,0.736897097345577,1.1428128861603848
7016ALH,2021-09-19,0.9269734437427729,0.15866718707184543,0.736897097345577,1.1428128861603848
7016ALH,2021-09-20,0.9592080827077123,0.1615509909204021,0.7678577248502467,1.1811158964658364
7016ALH,2021-09-23,1.036896038161542,0.16133951055986637,0.8439241720773758,1.2617064420849429
7016ALH,2021-09-25,1.078783150221776,0.15746162139246525,0.8939522468039235,1.3008421866451947
7016ALH,2021-09-26,1.0952069569189808,0.15846270853390762,0.9107998699343793,1.3204231487331812
7016ALH,2021-09-26,1.0952069569189808,0.15846270853390762,0.9107998699343793,1.3204231487331812
7016ALH,2021-09-27,1.1118179257580885,0.15570910361009338,0.9342816220556849,1.3346144467425127
7016ALH,2021-09-28,1.1282993060436592,0.15466826460578464,0.954316446666213,1.348240031685588
7016ALH,2021-09-28,1.1282993060436592,0.15466826460578464,0.954316446666213,1.348240031685588
7016ALH,2021-09-29,1.1404630693373792,0.15355695578238823,0.9711055589740053,1.3560765616578914
7016ALH,2021-10-02,1.1694550317278907,0.152474695616262,1.00853824568661,1.3876317836507175
7016ALH,2021-10-04,1.184511497855007,0.15106045257417103,1.0274188628384817,1.4051729798187271
7016ALH,2021-10-04,1.184511497855007,0.15106045257417103,1.0274188628384817,1.4051729798187271
7016ALH,2021-10-05,1.1894142233692246,0.15028975116372065,1.0354483439011917,1.4093712308476083
7016ALH,2021-10-06,1.1956112753354526,0.1487821287535337,1.0439975746827002,1.413958355483433
7016ALH,2021-10-06,1.1956112753354526,0.1487821287535337,1.0439975746827002,1.413958355483433
7016ALH,2021-10-07,1.1998730656019627,0.14799539175591903,1.0496924760767796,1.4171835550490226
7016ALH,2021-10-08,1.2005742855923738,0.1484927810201457,1.0530609442000791,1.4182993097953254
7016ALH,2021-10-08,1.2005742855923738,0.1484927810201457,1.0530609442000791,1.4182993097953254
7016ALH,2021-10-08,1.2005742855923738,0.1484927810201457,1.0530609442000791,1.4182993097953254
7016ALH,2021-10-09,1.2009437927688198,0.14721100265982662,1.0542549217574608,1.4149011864797039
7016ALH,2021-10-13,1.1951160563156318,0.14466207474994963,1.0519691654261607,1.401083662039738
7016ALH,2021-10-14,1.1910827462875586,0.14393552214373728,1.0489640573074246,1.3942723580034395
7016ALH,2021-10-14,1.1910827462875586,0.14393552214373728,1.0489640573074246,1.3942723580034395
7016ALH,2021-10-16,1.1823139640642977,0.14249155721222648,1.0410811581558628,1.3826446902838063
7016ALH,2021-10-17,1.1769500875939751,0.14161319104380973,1.0372963762036946,1.3758014455903744
7016ALH,2021-10-17,1.1769500875939751,0.14161319104380973,1.0372963762036946,1.3758014455903744
7016ALH,2021-10-17,1.1769500875939751,0.14161319104380973,1.0372963762036946,1.3758014455903744
7016ALH,2021-10-21,1.15042517494327,0.13688889633983722,1.0152091516487645,1.3402282479487289
7016ALH,2021-10-21,1.15042517494327,0.13688889633983722,1.0152091516487645,1.3402282479487289
7016ALH,2021-10-24,1.1262189307861445,0.13200239733543326,0.9970720765824659,1.3066580120047726
7016ALH,2021-10-26,1.1059539036820503,0.12959572309506256,0.9814777433806159,1.2828119563740137
7016ALH,2021-10-28,1.0856917398012764,0.12580982798089854,0.9642265539384406,1.2587870363345197
7016ALH,2021-10-30,1.063675818296234,0.12184751170128304,0.9442845561091999,1.2336277488704255
7016ALH,2021-10-30,1.063675818296234,0.12184751170128304,0.9442845561091999,1.2336277488704255
7016ALH,2021-10-30,1.063675818296234,0.12184751170128304,0.9442845561091999,1.2336277488704255
7016ALH,2021-10-31,1.0511598088474983,0.11959924300274744,0.9344423664539766,1.2196089298126294
7016ALH,2021-10-31,1.0511598088474983,0.11959924300274744,0.9344423664539766,1.2196089298126294
7016ALH,2021-11-01,1.0380592793810761,0.11743615727742121,0.9233142393808983,1.2023490577673908
7016ALH,2021-11-01,1.0380592793810761,0.11743615727742121,0.9233142393808983,1.2023490577673908
7016ALH,2021-11-02,1.0247416301483,0.11472583739500722,0.9123121546835913,1.1873071320826725
7016ALH,2021-11-03,1.012350980044345,0.11144621402397326,0.9016654550846486,1.1703386885873575
7016ALH,2021-11-05,0.9797868851584184,0.10706298249986988,0.8705246815013352,1.133116141063689
7016ALH,2021-11-06,0.9651767795463492,0.10237285605740429,0.8598012900296889,1.114965060447886
7016ALH,2021-11-06,0.9651767795463492,0.10237285605740429,0.8598012900296889,1.114965060447886
7016ALH,2021-11-06,0.9651767795463492,0.10237285605740429,0.8598012900296889,1.114965060447886
7016ALH,2021-11-06,0.9651767795463492,0.10237285605740429,0.8598012900296889,1.114965060447886
7016ALH,2021-11-07,0.9489903965594101,0.0984661592282411,0.8464534511349356,1.0937008588049888
7016ALH,2021-11-08,0.9311558731492925,0.09470740243985148,0.8326264166737317,1.068304442551375
7016ALH,2021-11-09,0.911249832436033,0.09069853241958188,0.8130606089330055,1.0377717947459728
7016ALH,2021-11-09,0.911249832436033,0.09069853241958188,0.8130606089330055,1.0377717947459728
7016ALH,2021-11-10,0.892747450629338,0.08655001895053972,0.7968593072025043,1.0134151155778517
7016ALH,2021-11-10,0.892747450629338,0.08655001895053972,0.7968593072025043,1.0134151155778517
7016ALH,2021-11-11,0.8713410539939894,0.08347776290269315,0.7783904279194137,0.9867891137241583
7016ALH,2021-11-11,0.8713410539939894,0.08347776290269315,0.7783904279194137,0.9867891137241583
7016ALH,2021-11-12,0.8508001375558198,0.08003953864699626,0.7601996471807354,0.9636464005178461
7016ALH,2021-11-13,0.8289301190173526,0.07711196327310677,0.7402383670224079,0.9412611115200241
7016ALH,2021-11-14,0.8080785873062138,0.07478788360643375,0.7190838147985265,0.9176687810495873
7016ALH,2021-11-15,0.7853866175127558,0.07240317074421895,0.6980234775109952,0.8916551917149512
7016ALH,2021-11-16,0.7592776005648321,0.07057776284799967,0.674773606600215,0.8591292311662403
7016ALH,2021-11-17,0.7356941428564258,0.06959433502791018,0.6513627678930395,0.8326259910744334
7016ALH,2021-11-17,0.7356941428564258,0.06959433502791018,0.6513627678930395,0.8326259910744334
7016ALH,2021-11-18,0.7107596166690977,0.06846336552493784,0.6263618075127904,0.8055619020882766
7016ALH,2021-11-19,0.6877611364101849,0.06740391647492651,0.6046824011015263,0.7811849266711601
7016ALH,2021-11-20,0.6602682928880892,0.06611204708555103,0.5765767293841001,0.7532383915592046
7016ALH,2021-11-21,0.6333204861408235,0.06552533553134472,0.5521370234367751,0.7227242695982873
7016ALH,2021-11-21,0.6333204861408235,0.06552533553134472,0.5521370234367751,0.7227242695982873
7016ALH,2021-11-21,0.6333204861408235,0.06552533553134472,0.5521370234367751,0.7227242695982873
7016ALH,2021-11-21,0.6333204861408235,0.06552533553134472,0.5521370234367751,0.7227242695982873
7016ALH,2021-11-22,0.6067992163325894,0.06463119464424741,0.5255327233110066,0.6921422883634751
7016ALH,2021-11-23,0.5772413415328398,0.06346760279131121,0.49582436107019284,0.6601972830623373
7016ALH,2021-11-24,0.5491541500286389,0.06225396606311184,0.46934812548482846,0.6307753700699278
7016ALH,2021-11-25,0.5250775716742444,0.06109000927236417,0.44681795604318614,0.6040672227430947
7016ALH,2021-11-25,0.5250775716742444,0.06109000927236417,0.44681795604318614,0.6040672227430947
7016ALH,2021-11-25,0.5250775716742444,0.06109000927236417,0.44681795604318614,0.6040672227430947
7016ALH,2021-11-25,0.5250775716742444,0.06109000927236417,0.44681795604318614,0.6040672227430947
7016ALH,2021-11-26,0.49771474735852206,0.05935404741960143,0.4220005217681757,0.5734317101948392
7016ALH,2021-11-27,0.4732493006948997,0.057156901072898864,0.4020819199591314,0.5475338798789754
7016ALH,2021-11-27,0.4732493006948997,0.057156901072898864,0.4020819199591314,0.5475338798789754
7016ALH,2021-11-27,0.4732493006948997,0.057156901072898864,0.4020819199591314,0.5475338798789754
7016ALH,2021-11-28,0.4514817118704992,0.055267328648689225,0.38260268127271735,0.5241650928754211
7016ALH,2021-11-28,0.4514817118704992,0.055267328648689225,0.38260268127271735,0.5241650928754211
7016ALH,2021-11-29,0.4285778943667558,0.052641288574146496,0.3638081124705127,0.4968775915971301
7016ALH,2021-11-30,0.408820315293352,0.050295910632648336,0.3473179419850085,0.4742502922967456
7016ALH,2021-12-01,0.39206765525764764,0.04778994939270286,0.33344618814303123,0.4540857455283947
7016ALH,2021-12-02,0.37383943011408166,0.04534692424078804,0.3181401021861531,0.43367300143035403
7016ALH,2021-12-02,0.37383943011408166,0.04534692424078804,0.3181401021861531,0.43367300143035403
7016ALH,2021-12-03,0.35882674997177055,0.04356838348536127,0.30572237225594334,0.41716095717994417
7016ALH,2021-12-03,0.35882674997177055,0.04356838348536127,0.30572237225594334,0.41716095717994417
7016ALH,2021-12-03,0.35882674997177055,0.04356838348536127,0.30572237225594334,0.41716095717994417
7016ALH,2021-12-03,0.35882674997177055,0.04356838348536127,0.30572237225594334,0.41716095717994417
7016ALH,2021-12-04,0.34179393973596983,0.04157373188316941,0.2908296784093322,0.3973387287637837
7016ALH,2021-12-05,0.3295883808745125,0.040021951295032804,0.2806388029325781,0.38247637519535027
7016ALH,2021-12-07,0.30360619700271246,0.036149651922148925,0.25935029635298384,0.35205575163420716
7016ALH,2021-12-08,0.2933431039810525,0.035294578989919785,0.249653547918035,0.3420245785451132
7016ALH,2021-12-09,0.2807189156849673,0.03349768462300295,0.23882708582610745,0.32613318905802274
7016ALH,2021-12-10,0.2723871597291964,0.032684950987577725,0.23189266255145163,0.3180195903488008
7016ALH,2021-12-10,0.2723871597291964,0.032684950987577725,0.23189266255145163,0.3180195903488008
7016ALH,2021-12-10,0.2723871597291964,0.032684950987577725,0.23189266255145163,0.3180195903488008
7016ALH,2021-12-11,0.26143047160386296,0.031186492760589,0.22231478559299558,0.3039027602361946
7016ALH,2021-12-11,0.26143047160386296,0.031186492760589,0.22231478559299558,0.3039027602361946
7016ALH,2021-12-13,0.24485284942844895,0.029183790730269107,0.20829362748982513,0.2854746927474889
7016ALH,2021-12-14,0.2372582744983393,0.028320047224769038,0.20127846431013552,0.27616662545957293
7016ALH,2021-12-14,0.2372582744983393,0.028320047224769038,0.20127846431013552,0.27616662545957293
7016ALH,2021-12-16,0.22257463731318639,0.02680236956731994,0.18808447374148404,0.2593820904573559
7016ALH,2021-12-16,0.22257463731318639,0.02680236956731994,0.18808447374148404,0.2593820904573559
7016ALH,2021-12-16,0.22257463731318639,0.02680236956731994,0.18808447374148404,0.2593820904573559
7016ALH,2021-12-16,0.22257463731318639,0.02680236956731994,0.18808447374148404,0.2593820904573559
7016ALH,2021-12-17,0.216340360940627,0.0261047919689091,0.18316373802848548,0.2521436639256694
7016ALH,2021-12-17,0.216340360940627,0.0261047919689091,0.18316373802848548,0.2521436639256694
7016ALH,2021-12-17,0.216340360940627,0.0261047919689091,0.18316373802848548,0.2521436639256694
7016ALH,2021-12-18,0.21015184031717005,0.025245788981368478,0.17736460121925499,0.24453363434734857
7016ALH,2021-12-19,0.2036758290671155,0.0246643488778214,0.17184417375428668,0.23718071971093677
7016ALH,2021-12-19,0.2036758290671155,0.0246643488778214,0.17184417375428668,0.23718071971093677
7016ALH,2021-12-19,0.2036758290671155,0.0246643488778214,0.17184417375428668,0.23718071971093677
7016ALH,2021-12-19,0.2036758290671155,0.0246643488778214,0.17184417375428668,0.23718071971093677
7016ALH,2021-12-20,0.1972826881542247,0.023940268847525936,0.16669310756056013,0.22951446496335481
7016ALH,2021-12-20,0.1972826881542247,0.023940268847525936,0.16669310756056013,0.22951446496335481
7016ALH,2021-12-21,0.192719173603657,0.02351613505487234,0.16228630451267756,0.2243431383549301
7016ALH,2021-12-21,0.192719173603657,0.02351613505487234,0.16228630451267756,0.2243431383549301
7016ALH,2021-12-22,0.187045556291257,0.022826044665346407,0.15764970135290207,0.2171532326727998
7016ALH,2021-12-24,0.17733620569626338,0.021820044592507633,0.14943736163301805,0.2062046234140699
7016ALH,2021-12-24,0.17733620569626338,0.021820044592507633,0.14943736163301805,0.2062046234140699
7016ALH,2021-12-25,0.1728940554071922,0.02113136145220255,0.14586705304774492,0.20050124725827012
7016ALH,2021-12-25,0.1728940554071922,0.02113136145220255,0.14586705304774492,0.20050124725827012
7016ALH,2021-12-25,0.1728940554071922,0.02113136145220255,0.14586705304774492,0.20050124725827012
7016ALH,2021-12-25,0.1728940554071922,0.02113136145220255,0.14586705304774492,0.20050124725827012
7016ALH,2021-12-25,0.1728940554071922,0.02113136145220255,0.14586705304774492,0.20050124725827012
7016ALH,2021-12-26,0.1681412095734272,0.0205947605812704,0.14152594399003668,0.19509628822237937
7016ALH,2021-12-26,0.1681412095734272,0.0205947605812704,0.14152594399003668,0.19509628822237937
7016ALH,2021-12-27,0.1640487786157925,0.02028366582112363,0.13796624250482328,0.19037129162600025
7016ALH,2021-12-27,0.1640487786157925,0.02028366582112363,0.13796624250482328,0.19037129162600025
7016ALH,2021-12-29,0.1560665539212061,0.019284514279378214,0.1312356713313187,0.1811746710158643
7016ALH,2021-12-29,0.1560665539212061,0.019284514279378214,0.1312356713313187,0.1811746710158643
7016ALH,2021-12-30,0.1520361403155184,0.018989330993781323,0.12747911147284124,0.17668107314238668
7016ALH,2021-12-30,0.1520361403155184,0.018989330993781323,0.12747911147284124,0.17668107314238668
7016SAM,2021-08-02,0.039316862756846385,0.009932609115416907,0.02846603231028904,0.05242769200714736
7016SAM,2021-08-03,0.04060678046324618,0.01042681839889573,0.029098629476578743,0.05439598837685737
7016SAM,2021-08-07,0.052198622803177705,0.013789949747739824,0.03625885429654383,0.07077993434239369
7016SAM,2021-08-20,0.1325079023356542,0.03193484248210958,0.09764956749356996,0.17594151272193043
7016SAM,2021-08-20,0.1325079023356542,0.03193484248210958,0.09764956749356996,0.17594151272193043
7016SAM,2021-08-20,0.1325079023356542,0.03193484248210958,0.09764956749356996,0.17594151272193043
7016SAM,2021-08-23,0.18103929597195423,0.040902456555189835,0.13618041115586207,0.23578957557199515
7016SAM,2021-08-23,0.18103929597195423,0.040902456555189835,0.13618041115586207,0.23578957557199515
7016SAM,2021-08-23,0.18103929597195423,0.040902456555189835,0.13618041115586207,0.23578957557199515
7016SAM,2021-08-24,0.19932098610735402,0.044479765457258534,0.151003386041912,0.2581900306163182
7016SAM,2021-09-04,0.5763326982732346,0.10664997021607577,0.46216702460005404,0.691812594248232
7016SAM,2021-09-06,0.6653571378198037,0.11996025918677813,0.5394745546273606,0.7959294638734219
7016SAM,2021-09-06,0.6653571378198037,0.11996025918677813,0.5394745546273606,0.7959294638734219
7016SAM,2021-09-07,0.7109641355489104,0.12849105958138893,0.5762975711727597,0.851301751669947
7016SAM,2021-09-07,0.7109641355489104,0.12849105958138893,0.5762975711727597,0.851301751669947
7016SAM,2021-09-12,0.9142631634012381,0.15188309261560232,0.7520993283358763,1.0693610773806732
7016SAM,2021-09-13,0.9473332280739075,0.1531897659189371,0.782912329056283,1.0986100132977377
7016SAM,2021-09-14,0.9754268305829696,0.15434291622275237,0.8106951754148559,1.1302980639995575
7016SAM,2021-09-14,0.9754268305829696,0.15434291622275237,0.8106951754148559,1.1302980639995575
7016SAM,2021-09-18,1.0729963791112678,0.1551692547674961,0.8970756151323509,1.2327394317147997
7016SAM,2021-09-18,1.0729963791112678,0.1551692547674961,0.8970756151323509,1.2327394317147997
7016SAM,2021-09-18,1.0729963791112678,0.1551692547674961,0.8970756151323509,1.2327394317147997
7016SAM,2021-09-19,1.0933470881105998,0.15387061245216216,0.9177728295518995,1.2526795006903746
7016SAM,2021-09-19,1.0933470881105998,0.15387061245216216,0.9177728295518995,1.2526795006903746
7016SAM,2021-09-20,1.1093552575861747,0.1534619752156653,0.9331337857892842,1.2713658713514617
7016SAM,2021-09-20,1.1093552575861747,0.1534619752156653,0.9331337857892842,1.2713658713514617
7016SAM,2021-09-20,1.1093552575861747,0.1534619752156653,0.9331337857892842,1.2713658713514617
7016SAM,2021-09-23,1.1504559366005167,0.15223828181999596,0.9683084647348275,1.3151645511135377
7016SAM,2021-09-26,1.176346521535016,0.15130496694194068,0.9986646376861276,1.3468415468022445
7016SAM,2021-09-27,1.1826762641346937,0.14993384304784865,1.0080227881251738,1.3509630432448654
7016SAM,2021-09-27,1.1826762641346937,0.14993384304784865,1.0080227881251738,1.3509630432448654
7016SAM,2021-09-27,1.1826762641346937,0.14993384304784865,1.0080227881251738,1.3509630432448654
7016SAM,2021-09-27,1.1826762641346937,0.14993384304784865,1.0080227881251738,1.3509630432448654
7016SAM,2021-09-28,1.1864368768679565,0.14967073926611668,1.0133941349852094,1.356344144717331
7016SAM,2021-09-28,1.1864368768679565,0.14967073926611668,1.0133941349852094,1.356344144717331
7016SAM,2021-09-28,1.1864368768679565,0.14967073926611668,1.0133941349852094,1.356344144717331
7016SAM,2021-09-29,1.1899528961350045,0.14886292548228633,1.0171373844735032,1.3578950482737298
7016SAM,2021-10-02,1.1940541805507647,0.14617938011364653,1.02861242002656,1.358863212926532
7016SAM,2021-10-02,1.1940541805507647,0.14617938011364653,1.02861242002656,1.358863212926532
7016SAM,2021-10-02,1.1940541805507647,0.14617938011364653,1.02861242002656,1.358863212926532
7016SAM,2021-10-03,1.193421235851258,0.14557058634552517,1.0296639702703707,1.3589138327897234
7016SAM,2021-10-04,1.1912517688796505,0.1445252637217056,1.0294897479336818,1.3534110921001596
7016SAM,2021-10-05,1.189305923033001,0.1436380413480078,1.0280103018808755,1.3536796858402966
7016SAM,2021-10-05,1.189305923033001,0.1436380413480078,1.0280103018808755,1.3536796858402966
7016SAM,2021-10-05,1.189305923033001,0.1436380413480078,1.0280103018808755,1.3536796858402966
7016SAM,2021-10-08,1.177324150659199,0.14133866054525757,1.0195980332028713,1.33821100752455
7016SAM,2021-10-09,1.172585959385618,0.140329293231492,1.0157838347449943,1.3333178899893674
7016SAM,2021-10-09,1.172585959385618,0.140329293231492,1.0157838347449943,1.3333178899893674
7016SAM,2021-10-09,1.172585959385618,0.140329293231492,1.0157838347449943,1.3333178899893674
7016SAM,2021-10-11,1.1612452391215708,0.13885789772496876,1.005902247452263,1.323218072437852
7016SAM,2021-10-11,1.1612452391215708,0.13885789772496876,1.005902247452263,1.323218072437852
7016SAM,2021-10-12,1.1550700738752533,0.13746762845280946,1.0007429270206083,1.31638311077025
7016SAM,2021-10-13,1.1485076218017494,0.1364933665985387,0.995430098076501,1.3088274430949667
7016SAM,2021-10-13,1.1485076218017494,0.1364933665985387,0.995430098076501,1.3088274430949667
7016SAM,2021-10-14,1.1409001159593375,0.13548019626321114,0.9882761609021963,1.2979662905074625
7016SAM,2021-10-14,1.1409001159593375,0.13548019626321114,0.9882761609021963,1.2979662905074625
7016SAM,2021-10-14,1.1409001159593375,0.13548019626321114,0.9882761609021963,1.2979662905074625
7016SAM,2021-10-15,1.1340676613334595,0.13457188403131706,0.9814860450805823,1.2888452996386346
7016SAM,2021-10-16,1.1263076501549747,0.13341146758947547,0.9752213296297603,1.2801186123782238
7016SAM,2021-10-16,1.1263076501549747,0.13341146758947547,0.9752213296297603,1.2801186123782238
7016SAM,2021-10-17,1.1173844599739349,0.13171468863303118,0.9673140678687007,1.2693413883343534
7016SAM,2021-10-21,1.078963077948052,0.12556022806713135,0.9349341712433202,1.2243396834964269
7016SAM,2021-10-21,1.078963077948052,0.12556022806713135,0.9349341712433202,1.2243396834964269
7016SAM,2021-10-21,1.078963077948052,0.12556022806713135,0.9349341712433202,1.2243396834964269
7016SAM,2021-10-22,1.0677593566566117,0.12337556456861978,0.9268221346044756,1.2107221173213805
7016SAM,2021-10-22,1.0677593566566117,0.12337556456861978,0.9268221346044756,1.2107221173213805
7016SAM,2021-10-22,1.0677593566566117,0.12337556456861978,0.9268221346044756,1.2107221173213805
7016SAM,2021-10-24,1.0441558765331649,0.11976850402382105,0.9085729716713913,1.183492970598393
7016SAM,2021-10-26,1.0186064564852575,0.11648902072020172,0.8818192793191979,1.1517062013468915
7016SAM,2021-10-29,0.9752639868404259,0.11236404726386018,0.8402799823609438,1.0944159269879072
7016SAM,2021-10-30,0.9593720384415816,0.11041559977625179,0.8263654243890259,1.0757409985084898
7016SAM,2021-10-30,0.9593720384415816,0.11041559977625179,0.8263654243890259,1.0757409985084898
7016SAM,2021-10-30,0.9593720384415816,0.11041559977625179,0.8263654243890259,1.0757409985084898
7016SAM,2021-10-31,0.9420696600261119,0.1096032692192848,0.8124962233277115,1.054077879657011
7016SAM,2021-10-31,0.9420696600261119,0.1096032692192848,0.8124962233277115,1.054077879657011
7016SAM,2021-11-01,0.9252504291394589,0.10826981365092242,0.7978967563967678,1.0364111381604626
7016SAM,2021-11-02,0.9089190634383699,0.1085710126599324,0.7827441728421213,1.0204868690640498
7016SAM,2021-11-02,0.9089190634383699,0.1085710126599324,0.7827441728421213,1.0204868690640498
7016SAM,2021-11-02,0.9089190634383699,0.1085710126599324,0.7827441728421213,1.0204868690640498
7016SAM,2021-11-02,0.9089190634383699,0.1085710126599324,0.7827441728421213,1.0204868690640498
7016SAM,2021-11-04,0.8695717934770715,0.10807794361277961,0.7423300641152009,0.9818963172240007
7016SAM,2021-11-05,0.848162662937721,0.10735916689011246,0.722162203491964,0.9589736771798866
7016SAM,2021-11-05,0.848162662937721,0.10735916689011246,0.722162203491964,0.9589736771798866
7016SAM,2021-11-05,0.848162662937721,0.10735916689011246,0.722162203491964,0.9589736771798866
7016SAM,2021-11-05,0.848162662937721,0.10735916689011246,0.722162203491964,0.9589736771798866
7016SAM,2021-11-06,0.8309710096801837,0.10606264888604681,0.7065325994274123,0.941555922281377
7016SAM,2021-11-06,0.8309710096801837,0.10606264888604681,0.7065325994274123,0.941555922281377
7016SAM,2021-11-07,0.8089572437057648,0.10529445677520391,0.6843458956209724,0.9177724337418609
7016SAM,2021-11-08,0.7884765219279282,0.10324489115603566,0.6649351474892455,0.8933386811573673
7016SAM,2021-11-08,0.7884765219279282,0.10324489115603566,0.6649351474892455,0.8933386811573673
7016SAM,2021-11-09,0.7687134690100668,0.10219093443881579,0.6443534874073746,0.8739750544461702
7016SAM,2021-11-10,0.744098786053999,0.09957721498821495,0.6225018205794876,0.8468009196019417
7016SAM,2021-11-10,0.744098786053999,0.09957721498821495,0.6225018205794876,0.8468009196019417
7016SAM,2021-11-12,0.7014187788046248,0.09446673993158758,0.5853280843640748,0.8014443572486132
7016SAM,2021-11-13,0.6781771276174463,0.09340986403642637,0.5631475678090548,0.7790853359185312
7016SAM,2021-11-15,0.6318741327421993,0.08851454139766225,0.5214589413617965,0.7291072196925976
7016SAM,2021-11-15,0.6318741327421993,0.08851454139766225,0.5214589413617965,0.7291072196925976
7016SAM,2021-11-15,0.6318741327421993,0.08851454139766225,0.5214589413617965,0.7291072196925976
