REGION,DISTRICT,YEAR,CROP,YIELD,
UPPER WEST,Wa Municipal,2014,MAIZE,1.42,
UPPER WEST,Lawra,2014,MAIZE,1.16,
UPPER WEST,Sissala East,2014,MAIZE,2.96,
UPPER WEST,Sissala West,2014,MAIZE,2.52,
UPPER WEST,Jirapa,2014,MAIZE,1.7,
UPPER WEST,Lambussie-Karni,2014,MAIZE,0.8,
UPPER WEST,Nadowli,2014,MAIZE,1.24,
UPPER WEST,Wa West,2014,GROUNDNUT,1.5,
UPPER WEST,Wa East,2014,GROUNDNUT,1.1,
UPPER WEST,Wa Municipal,2014,GROUNDNUT,1.08,
UPPER WEST,Lawra,2014,GROUNDNUT,1.42,
UPPER WEST,Sissala East,2014,GROUNDNUT,1.04,
UPPER WEST,Sissala West,2014,GROUNDNUT,1.61,
UPPER WEST,Jirapa,2014,GROUNDNUT,1.24,
UPPER WEST,Lambussie-Karni,2014,GROUNDNUT,0.75,
UPPER WEST,Nadowli,2014,GROUNDNUT,0.92,
UPPER WEST,Wa West,2014,  COWPEA,1.2,
UPPER WEST,Wa East,2014,  COWPEA,1.06,
UPPER WEST,Wa Municipal,2014,  COWPEA,1.04,
UPPER WEST,Lawra,2014,  COWPEA,1.41,
UPPER WEST,Sissala East,2014,  COWPEA,0.97,
UPPER WEST,Sissala West,2014,  COWPEA,1.08,
UPPER WEST,Jirapa,2014,  COWPEA,0.79,
UPPER WEST,Lambussie-Karni,2014,  COWPEA,0.73,
UPPER WEST,Nadowli,2014,  COWPEA,1.15,
UPPER WEST,Wa West,2015,MAIZE,1.08,
UPPER WEST,Wa East,2015,MAIZE,1.19,
UPPER WEST,Wa Municipal,2015,MAIZE,1.54,
UPPER WEST,Lawra,2015,MAIZE,1.26,
UPPER WEST,Sissala East,2015,MAIZE,3.21,
UPPER WEST,Sissala West,2015,MAIZE,2.73,
UPPER WEST,Jirapa,2015,MAIZE,1.84,
UPPER WEST,Lambussie-Karni,2015,MAIZE,0.87,
UPPER WEST,Nadowli,2015,MAIZE,1.34,
UPPER WEST,Wa West,2015,GROUNDNUT,1.52,
UPPER WEST,Wa East,2015,GROUNDNUT,1.11,
UPPER WEST,Wa Municipal,2015,GROUNDNUT,1.1,
UPPER WEST,Lawra,2015,GROUNDNUT,1.44,
UPPER WEST,Sissala East,2015,GROUNDNUT,1.06,
UPPER WEST,Sissala West,2015,GROUNDNUT,1.64,
UPPER WEST,Jirapa,2015,GROUNDNUT,1.26,
UPPER WEST,Lambussie-Karni,2015,GROUNDNUT,0.76,
UPPER WEST,Nadowli,2015,GROUNDNUT,0.94,
UPPER WEST,Wa West,2015,  COWPEA,1.24,
UPPER WEST,Wa East,2015,  COWPEA,1.09,
UPPER WEST,Wa Municipal,2015,  COWPEA,1.07,
UPPER WEST,Lawra,2015,  COWPEA,1.45,
UPPER WEST,Sissala East,2015,  COWPEA,1,
UPPER WEST,Sissala West,2015,  COWPEA,1.11,
UPPER WEST,Jirapa,2015,  COWPEA,0.81,
UPPER WEST,Lambussie-Karni,2015,  COWPEA,0.75,
UPPER WEST,Nadowli,2015,  COWPEA,1.18,
UPPER WEST,Wa West,2016,MAIZE,0.99,
UPPER WEST,Wa East,2016,MAIZE,1.15,
UPPER WEST,Wa Municipal,2016,MAIZE,1.51,
UPPER WEST,Lawra,2016,MAIZE,1.38,
UPPER WEST,Sissala East,2016,MAIZE,3.46,
UPPER WEST,Sissala West,2016,MAIZE,2.86,
UPPER WEST,Jirapa,2016,MAIZE,1.85,
UPPER WEST,Lambussie-Karni,2016,MAIZE,0.84,
UPPER WEST,Nadowli,2016,MAIZE,1.34,
UPPER WEST,Dafiama-Bussie-Issa,2016,MAIZE,1.34,
UPPER WEST,Nandom,2016,MAIZE,1.31,
UPPER WEST,Wa West,2016,Groundnut,1.53,
UPPER WEST,Wa East,2016,Groundnut,1.05,
UPPER WEST,Wa Municipal,2016,Groundnut,1.04,
UPPER WEST,Lawra,2016,Groundnut,1.43,
UPPER WEST,Sissala East,2016,Groundnut,1,
UPPER WEST,Sissala West,2016,Groundnut,1.67,
UPPER WEST,Jirapa,2016,Groundnut,1.22,
UPPER WEST,Lambussie-Karni,2016,Groundnut,0.66,
UPPER WEST,Nadowli,2016,Groundnut,0.85,
UPPER WEST,Dafiama-Bussie-Issa,2016,Groundnut,0.83,
UPPER WEST,Nandom,2016,Groundnut,1.46,
UPPER WEST,Wa West,2016,Cowpea,1.68,
UPPER WEST,Wa East,2016,Cowpea,1.29,
UPPER WEST,Wa Municipal,2016,Cowpea,1.38,
UPPER WEST,Lawra,2016,Cowpea,1.92,
UPPER WEST,Sissala East,2016,Cowpea,1.24,
UPPER WEST,Sissala West,2016,Cowpea,1.39,
UPPER WEST,Jirapa,2016,Cowpea,0.97,
UPPER WEST,Lambussie-Karni,2016,Cowpea,0.8,
UPPER WEST,Nadowli,2016,Cowpea,1.48,
UPPER WEST,Dafiama-Bussie-Issa,2016,Cowpea,1.53,
UPPER WEST,Nandom,2016,Cowpea,1.67,
VOLTA,North Tongu,2006,MAIZE,1.2,
VOLTA,South Tongu,2006,MAIZE,1.18,
VOLTA,Akatsi,2006,MAIZE,1.23,
VOLTA,Keta,2006,MAIZE,1.06,
VOLTA,Ketu,2006,MAIZE,1.2,
VOLTA,North Dayi (Kpando),2006,MAIZE,1.05,
VOLTA,South Dayi,2006,MAIZE,1.42,
VOLTA,Hohoe,2006,MAIZE,1.56,
VOLTA,Jasikan,2006,MAIZE,1.84,
VOLTA,Kadjebi,2006,MAIZE,1.65,
VOLTA,Nkwanta,2006,MAIZE,1.45,
VOLTA,Krachi West,2006,MAIZE,1.44,
VOLTA,Krachi East,2006,MAIZE,1,
VOLTA,Ho,2006,MAIZE,1.38,
VOLTA,Adaklu Anyigbe,2006,MAIZE,1,
VOLTA,North Tongu,2007,MAIZE,1.22,
VOLTA,South Tongu,2007,MAIZE,1,
VOLTA,Akatsi,2007,MAIZE,1.21,
VOLTA,Keta,2007,MAIZE,0.95,
VOLTA,Ketu,2007,MAIZE,1.2,
VOLTA,North Dayi (Kpando),2007,MAIZE,1.25,
VOLTA,South Dayi,2007,MAIZE,1.42,
VOLTA,Hohoe,2007,MAIZE,1.6,
VOLTA,Jasikan,2007,MAIZE,1.84,
VOLTA,Kadjebi,2007,MAIZE,1.7,
VOLTA,Nkwanta,2007,MAIZE,1.5,
VOLTA,Krachi West,2007,MAIZE,1.44,
VOLTA,Krachi East,2007,MAIZE,1.2,
VOLTA,Ho,2007,MAIZE,1.4,
VOLTA,Adaklu Anyigbe,2007,MAIZE,1,
VOLTA,North Tongu,2008,MAIZE,1.2,
VOLTA,South Tongu,2008,MAIZE,1.1,
VOLTA,Akatsi,2008,MAIZE,1.5,
VOLTA,Keta,2008,MAIZE,1,
VOLTA,Ketu,2008,MAIZE,1.2,
VOLTA,North Dayi (Kpando),2008,MAIZE,1.52,
VOLTA,South Dayi,2008,MAIZE,1.2,
VOLTA,Hohoe,2008,MAIZE,1.7,
VOLTA,Jasikan,2008,MAIZE,1.9,
VOLTA,Kadjebi,2008,MAIZE,1.8,
VOLTA,Nkwanta,2008,MAIZE,1.9,
VOLTA,Krachi West,2008,MAIZE,2.2,
VOLTA,Krachi East,2008,MAIZE,2,
VOLTA,Ho,2008,MAIZE,1.26,
VOLTA,Adaklu Anyigbe,2008,MAIZE,1.5,
VOLTA,North Tongu,2009,MAIZE,1.38,
VOLTA,South Tongu,2009,MAIZE,1.21,
VOLTA,Akatsi,2009,MAIZE,1.5,
VOLTA,Keta,2009,MAIZE,1.1,
VOLTA,Ketu,2009,MAIZE,1.5,
VOLTA,North Dayi (Kpando),2009,MAIZE,1.5,
VOLTA,South Dayi,2009,MAIZE,1.38,
VOLTA,Hohoe,2009,MAIZE,2.18,
VOLTA,Jasikan,2009,MAIZE,2.2,
VOLTA,Kadjebi,2009,MAIZE,2.1,
VOLTA,Nkwanta,2009,MAIZE,2.3,
VOLTA,Krachi West,2009,MAIZE,2.3,
VOLTA,Krachi East,2009,MAIZE,2.4,
VOLTA,Ho,2009,MAIZE,1.4,
VOLTA,Adaklu Anyigbe,2009,MAIZE,1.8,
VOLTA,North Tongu,2010,MAIZE,1.2,
VOLTA,South Tongu,2010,MAIZE,0.95,
VOLTA,Akatsi,2010,MAIZE,1.47,
VOLTA,Keta,2010,MAIZE,1,
VOLTA,Ketu,2010,MAIZE,1.4,
VOLTA,North Dayi (Kpando),2010,MAIZE,1.39,
VOLTA,South Dayi,2010,MAIZE,1.4,
VOLTA,Hohoe,2010,MAIZE,2.23,
VOLTA,Jasikan,2010,MAIZE,2.21,
VOLTA,Kadjebi,2010,MAIZE,2.23,
VOLTA,Nkwanta,2010,MAIZE,2.35,
VOLTA,Krachi West,2010,MAIZE,2.36,
VOLTA,Krachi East,2010,MAIZE,2.45,
VOLTA,Ho,2010,MAIZE,1.42,
VOLTA,Adaklu Anyigbe,2010,MAIZE,1.79,
VOLTA,North Tongu,2010,  COWPEA,1.45,
VOLTA,Akatsi,2010,  COWPEA,2,
VOLTA,Nkwanta,2010,  COWPEA,1.02,
VOLTA,North Tongu,2011,MAIZE,1.5,
VOLTA,South Tongu,2011,MAIZE,1.6,
VOLTA,Akatsi,2011,MAIZE,2,
VOLTA,Keta,2011,MAIZE,1.9,
VOLTA,Ketu,2011,MAIZE,2.1,
VOLTA,North Dayi (Kpando),2011,MAIZE,1.46,
VOLTA,South Dayi,2011,MAIZE,1.46,
VOLTA,Hohoe,2011,MAIZE,2.27,
VOLTA,Jasikan,2011,MAIZE,2.26,
VOLTA,Kadjebi,2011,MAIZE,2.26,
VOLTA,Nkwanta,2011,MAIZE,1.1,
VOLTA,Krachi West,2011,MAIZE,1.15,
VOLTA,Krachi East,2011,MAIZE,1.22,
VOLTA,Ho,2011,MAIZE,1.49,
VOLTA,Adaklu Anyigbe,2011,MAIZE,1.97,
VOLTA,North Tongu,2011,  COWPEA,1.5,
VOLTA,Akatsi,2011,  COWPEA,2.2,
VOLTA,Nkwanta,2011,  COWPEA,1.12,
VOLTA,North Tongu,2012,MAIZE,1.53,
VOLTA,South Tongu,2012,MAIZE,1.5,
VOLTA,Akatsi,2012,MAIZE,1.92,
VOLTA,Keta Municipal,2012,MAIZE,1.15,
VOLTA,Ketu North,2012,MAIZE,2.13,
VOLTA,Ketu South,2012,MAIZE,1.32,
VOLTA,Kpando Municipal (North Dayi),2012,MAIZE,1.47,
VOLTA,South Dayi,2012,MAIZE,1.49,
VOLTA,Hohoe Municipal,2012,MAIZE,2.31,
VOLTA,Jasikan,2012,MAIZE,2.3,
VOLTA,Biakoye,2012,MAIZE,2.31,
VOLTA,Kadjebi,2012,MAIZE,2.27,
VOLTA,Nkwanta North,2012,MAIZE,1.2,
VOLTA,Nkwanta South,2012,MAIZE,1.21,
VOLTA,Krachi West,2012,MAIZE,1.19,
VOLTA,Krachi East,2012,MAIZE,1.23,
VOLTA,Ho Municipal,2012,MAIZE,1.5,
VOLTA,Adaklu Anyigbe,2012,MAIZE,1.98,
VOLTA,North Tongu,2012,  COWPEA,1.46,
VOLTA,Akatsi,2012,  COWPEA,2.23,
VOLTA,Keta Municipal,2012,  COWPEA,0.85,
VOLTA,Nkwanta North,2012,  COWPEA,1.15,
VOLTA,Nkwanta South,2012,  COWPEA,1.37,
VOLTA,Krachi West,2012,  COWPEA,1.35,
VOLTA,North Tongu,2013,MAIZE,1.52,
VOLTA,South Tongu,2013,MAIZE,1.44,
VOLTA,Akatsi,2013,MAIZE,1.85,
VOLTA,Keta Municipal,2013,MAIZE,0.98,
VOLTA,Ketu North,2013,MAIZE,2.01,
VOLTA,Ketu South,2013,MAIZE,1.32,
VOLTA,Kpando Municipal (North Dayi),2013,MAIZE,1.55,
VOLTA,South Dayi,2013,MAIZE,1.51,
VOLTA,Hohoe Municipal,2013,MAIZE,2.19,
VOLTA,Jasikan,2013,MAIZE,2.31,
VOLTA,Biakoye,2013,MAIZE,2.3,
VOLTA,Kadjebi,2013,MAIZE,2.26,
VOLTA,Nkwanta North,2013,MAIZE,1.21,
VOLTA,Nkwanta South,2013,MAIZE,1.19,
VOLTA,Krachi West,2013,MAIZE,1.23,
VOLTA,Krachi East,2013,MAIZE,1.23,
VOLTA,Ho Municipal,2013,MAIZE,1.51,
VOLTA,Adaklu Anyigbe,2013,MAIZE,1.88,
VOLTA,North Tongu,2013,  COWPEA,1.24,
VOLTA,Akatsi,2013,  COWPEA,2.06,
VOLTA,Keta Municipal,2013,  COWPEA,0.89,
VOLTA,Nkwanta North,2013,  COWPEA,1.11,
VOLTA,Nkwanta South,2013,  COWPEA,1.31,
VOLTA,Krachi West,2013,  COWPEA,1.36,
VOLTA,North Tongu,2014,MAIZE,1.53,
VOLTA,South Tongu,2014,MAIZE,1.5,
VOLTA,Akatsi,2014,MAIZE,1.95,
VOLTA,Keta Municipal,2014,MAIZE,1.03,
VOLTA,Ketu North,2014,MAIZE,2.2,
VOLTA,Ketu South,2014,MAIZE,1.44,
VOLTA,Kpando Municipal (North Dayi),2014,MAIZE,1.6,
VOLTA,South Dayi,2014,MAIZE,1.81,
VOLTA,Hohoe Municipal,2014,MAIZE,2.4,
VOLTA,Jasikan,2014,MAIZE,2.4,
VOLTA,Biakoye,2014,MAIZE,2.4,
VOLTA,Kadjebi,2014,MAIZE,2.4,
VOLTA,Nkwanta North,2014,MAIZE,1.3,
VOLTA,Nkwanta South,2014,MAIZE,1.4,
VOLTA,Krachi West,2014,MAIZE,1.41,
VOLTA,Krachi East,2014,MAIZE,1.5,
VOLTA,Ho Municipal,2014,MAIZE,1.6,
VOLTA,Adaklu Anyigbe,2014,MAIZE,1.91,
VOLTA,North Tongu,2014,  COWPEA,1.34,
VOLTA,South Tongu,2014,  COWPEA,1.3,
VOLTA,Akatsi,2014,  COWPEA,2.31,
VOLTA,Keta Municipal,2014,  COWPEA,1.1,
VOLTA,Nkwanta North,2014,  COWPEA,1.2,
VOLTA,Nkwanta South,2014,  COWPEA,1.22,
VOLTA,Krachi West,2014,  COWPEA,1.25,
VOLTA,North Tongu,2015,MAIZE,1.47,
VOLTA,South Tongu,2015,MAIZE,1.44,
VOLTA,Akatsi,2015,MAIZE,1.87,
VOLTA,Keta Municipal,2015,MAIZE,0.99,
VOLTA,Ketu North,2015,MAIZE,2.11,
VOLTA,Ketu South,2015,MAIZE,1.38,
VOLTA,Kpando Municipal (North Dayi),2015,MAIZE,1.54,
VOLTA,South Dayi,2015,MAIZE,1.74,
VOLTA,Hohoe Municipal,2015,MAIZE,2.3,
VOLTA,Jasikan,2015,MAIZE,2.3,
VOLTA,Biakoye,2015,MAIZE,2.3,
VOLTA,Kadjebi,2015,MAIZE,2.3,
VOLTA,Nkwanta North,2015,MAIZE,1.25,
VOLTA,Nkwanta South,2015,MAIZE,1.34,
VOLTA,Krachi West,2015,MAIZE,1.35,
VOLTA,Krachi East,2015,MAIZE,1.44,
VOLTA,Ho Municipal,2015,MAIZE,1.54,
VOLTA,Adaklu Anyigbe,2015,MAIZE,1.83,
VOLTA,North Tongu,2015,  COWPEA,1.56,
VOLTA,South Tongu,2015,  COWPEA,1.52,
VOLTA,Akatsi,2015,  COWPEA,2.7,
VOLTA,Keta Municipal,2015,  COWPEA,1.28,
VOLTA,Nkwanta North,2015,  COWPEA,1.4,
VOLTA,Nkwanta South,2015,  COWPEA,1.42,
VOLTA,Krachi West,2015,  COWPEA,1.46,
VOLTA,North Tongu,2016,MAIZE,1.57,
VOLTA,South Tongu,2016,MAIZE,1.56,
VOLTA,Akatsi,2016,MAIZE,1.96,
VOLTA,Keta ,2016,MAIZE,1.19,
VOLTA,Ketu North,2016,MAIZE,2.22,
VOLTA,Ketu South,2016,MAIZE,1.54,
VOLTA,Kpando,2016,MAIZE,1.61,
VOLTA,South Dayi,2016,MAIZE,1.85,
VOLTA,Hohoe ,2016,MAIZE,2.34,
VOLTA,Jasikan,2016,MAIZE,2.41,
VOLTA,Biakoye,2016,MAIZE,2.42,
VOLTA,Kadjebi,2016,MAIZE,2.38,
VOLTA,Nkwanta North,2016,MAIZE,1.31,
VOLTA,Nkwanta South,2016,MAIZE,1.41,
VOLTA,Krachi West,2016,MAIZE,1.43,
VOLTA,Krachi East,2016,MAIZE,1.56,
VOLTA,Ho ,2016,MAIZE,1.61,
VOLTA,Adaklu Anyigbe,2016,MAIZE,1.93,
VOLTA,North Tongu,2016,Cowpea,1.49,
VOLTA,South Tongu,2016,Cowpea,1.44,
VOLTA,Akatsi,2016,Cowpea,2.66,
VOLTA,Keta,2016,Cowpea,1.28,
VOLTA,Nkwanta North,2016,Cowpea,1.39,
VOLTA,Nkwanta South,2016,Cowpea,1.42,
VOLTA,Krachi West,2016,Cowpea,1.44,
WESTERN,Shama Ahanta East,2006,MAIZE,1.49,
WESTERN,West Ahanta,2006,MAIZE,1.18,
WESTERN,Mporhor Wassa East,2006,MAIZE,1.31,
WESTERN,Wassa West,2006,MAIZE,1.29,
WESTERN,East Nzema,2006,MAIZE,1.39,
WESTERN,Jomoro,2006,MAIZE,1.6,
WESTERN, Amenfi East,2006,MAIZE,1.37,
WESTERN,Amenfi  West (Wassa Amenfi),2006,MAIZE,1.45,
WESTERN,Aowin -Suaman,2006,MAIZE,1.5,
WESTERN,Bibiani-Anhwiaso-Bekwai,2006,MAIZE,1.34,
WESTERN,Sefwi-Wiaso,2006,MAIZE,1.45,
WESTERN,Bia,2006,MAIZE,1.5,
WESTERN,Juabeso,2006,MAIZE,1.5,
WESTERN,Shama Ahanta East,2007,MAIZE,1.18,
WESTERN,West Ahanta,2007,MAIZE,1.2,
WESTERN,Mporhor Wassa East,2007,MAIZE,1.31,
WESTERN,Wassa West,2007,MAIZE,1.19,
WESTERN,East Nzema,2007,MAIZE,1.39,
WESTERN,Jomoro,2007,MAIZE,1.31,
WESTERN, Amenfi East,2007,MAIZE,1.38,
WESTERN,Amenfi  West (Wassa Amenfi),2007,MAIZE,1.4,
WESTERN,Aowin -Suaman,2007,MAIZE,1.51,
WESTERN,Bibiani-Anhwiaso-Bekwai,2007,MAIZE,1.42,
WESTERN,Sefwi-Wiaso,2007,MAIZE,1.5,
WESTERN,Bia,2007,MAIZE,1.55,
WESTERN,Juabeso,2007,MAIZE,1.5,
WESTERN,Shama Ahanta East,2008,MAIZE,1.15,
WESTERN,West Ahanta,2008,MAIZE,1.19,
WESTERN,Mporhor Wassa East,2008,MAIZE,1.32,
WESTERN,Wassa West,2008,MAIZE,1.2,
WESTERN,East Nzema,2008,MAIZE,1.38,
WESTERN,Jomoro,2008,MAIZE,1.3,
WESTERN, Amenfi East,2008,MAIZE,1.39,
WESTERN,Amenfi  West (Wassa Amenfi),2008,MAIZE,1.4,
WESTERN,Aowin -Suaman,2008,MAIZE,1.5,
WESTERN,Bibiani-Anhwiaso-Bekwai,2008,MAIZE,1.42,
WESTERN,Sefwi-Wiaso,2008,MAIZE,1.49,
WESTERN,Bia,2008,MAIZE,1.53,
WESTERN,Juabeso,2008,MAIZE,1.51,
WESTERN,Shama Ahanta East,2009,MAIZE,1.15,
WESTERN,West Ahanta,2009,MAIZE,1.19,
WESTERN,Mporhor Wassa East,2009,MAIZE,1.32,
WESTERN,Wassa West,2009,MAIZE,1.2,
WESTERN,East Nzema,2009,MAIZE,1.38,
WESTERN,Jomoro,2009,MAIZE,1.3,
WESTERN, Amenfi East,2009,MAIZE,1.39,
WESTERN,Amenfi  West (Wassa Amenfi),2009,MAIZE,1.4,
WESTERN,Aowin -Suaman,2009,MAIZE,1.5,
WESTERN,Bibiani-Anhwiaso-Bekwai,2009,MAIZE,1.42,
WESTERN,Sefwi-Wiaso,2009,MAIZE,1.49,
WESTERN,Bia,2009,MAIZE,1.53,
WESTERN,Juabeso,2009,MAIZE,1.51,
WESTERN,Shama Ahanta East,2010,MAIZE,1.13,
WESTERN,West Ahanta,2010,MAIZE,1.2,
WESTERN,Mporhor Wassa East,2010,MAIZE,1.34,
WESTERN,Wassa West,2010,MAIZE,1.3,
WESTERN,East Nzema,2010,MAIZE,1.39,
WESTERN,Jomoro,2010,MAIZE,1.31,
WESTERN, Amenfi East,2010,MAIZE,1.4,
WESTERN,Amenfi  West (Wassa Amenfi),2010,MAIZE,1.41,
WESTERN,Aowin -Suaman,2010,MAIZE,1.58,
WESTERN,Bibiani-Anhwiaso-Bekwai,2010,MAIZE,1.43,
WESTERN,Sefwi-Wiaso,2010,MAIZE,1.5,
WESTERN,Bia,2010,MAIZE,1.6,
WESTERN,Juabeso,2010,MAIZE,1.52,
WESTERN,Shama Ahanta East,2011,MAIZE,1.12,
WESTERN,West Ahanta,2011,MAIZE,1.15,
WESTERN,Mporhor Wassa East,2011,MAIZE,1.32,
WESTERN,Wassa West,2011,MAIZE,1.18,
WESTERN,East Nzema,2011,MAIZE,1.33,
WESTERN,Jomoro,2011,MAIZE,1.3,
WESTERN, Amenfi East,2011,MAIZE,1.38,
WESTERN,Amenfi  West (Wassa Amenfi),2011,MAIZE,1.4,
WESTERN,Aowin -Suaman,2011,MAIZE,1.46,
WESTERN,Bibiani-Anhwiaso-Bekwai,2011,MAIZE,1.42,
WESTERN,Sefwi-Wiaso,2011,MAIZE,1.46,
WESTERN,Bia,2011,MAIZE,1.6,
WESTERN,Juabeso,2011,MAIZE,1.5,
WESTERN,Sekondi-Takoradi Municipal (STMA),2012,MAIZE,1.13,
WESTERN,Shama ,2012,MAIZE,1.11,
WESTERN,Ahanta West,2012,MAIZE,1.17,
WESTERN,Mporhor Wassa East,2012,MAIZE,1.33,
WESTERN,Tarkwa Nsuaem,2012,MAIZE,1.2,
WESTERN,Prestea Huni-Valley,2012,MAIZE,1.21,
WESTERN, Nzema East,2012,MAIZE,1.35,
WESTERN,Ellembele,2012,MAIZE,1.27,
WESTERN,Jomoro,2012,MAIZE,1.28,
WESTERN, Amenfi East,2012,MAIZE,1.4,
WESTERN,Amenfi  West (Wassa Amenfi),2012,MAIZE,1.42,
WESTERN,Aowin -Suaman,2012,MAIZE,1.49,
WESTERN,Bibiani-Anhwiaso-Bekwai,2012,MAIZE,1.43,
WESTERN,Sefwi-Wiawso,2012,MAIZE,1.48,
WESTERN,Akontombra,2012,MAIZE,1.45,
WESTERN,Bia,2012,MAIZE,2.75,
WESTERN,Juabeso,2012,MAIZE,1.53,
WESTERN,Sekondi-Takoradi Municipal (STMA),2013,MAIZE,1.1,
WESTERN,Shama ,2013,MAIZE,1.1,
WESTERN,Ahanta West,2013,MAIZE,1.15,
WESTERN,Mporhor Wassa East,2013,MAIZE,1.31,
WESTERN,Tarkwa Nsuaem,2013,MAIZE,1.22,
WESTERN,Prestea Huni-Valley,2013,MAIZE,1.23,
WESTERN, Nzema East,2013,MAIZE,1.32,
WESTERN,Ellembele,2013,MAIZE,1.25,
WESTERN,Jomoro,2013,MAIZE,1.29,
WESTERN, Amenfi East,2013,MAIZE,1.39,
WESTERN,Amenfi  West (Wassa Amenfi),2013,MAIZE,1.41,
WESTERN,Aowin -Suaman,2013,MAIZE,1.48,
WESTERN,Bibiani-Anhwiaso-Bekwai,2013,MAIZE,1.43,
WESTERN,Sefwi-Wiawso,2013,MAIZE,1.47,
WESTERN,Akontombra,2013,MAIZE,1.46,
WESTERN,Bia,2013,MAIZE,2.76,
WESTERN,Juabeso,2013,MAIZE,1.52,
WESTERN,Sekondi-Takoradi Municipal (STMA),2014,MAIZE,1.05,
WESTERN,Shama ,2014,MAIZE,1.05,
WESTERN,Ahanta West,2014,MAIZE,1.13,
WESTERN,Mporhor Wassa East,2014,MAIZE,1.25,
WESTERN,Tarkwa Nsuaem,2014,MAIZE,1.2,
WESTERN,Prestea Huni-Valley,2014,MAIZE,1.2,
WESTERN, Nzema East,2014,MAIZE,1.2,
WESTERN,Ellembele,2014,MAIZE,1.2,
WESTERN,Jomoro,2014,MAIZE,1.2,
WESTERN, Amenfi East,2014,MAIZE,1.2,
WESTERN,Amenfi  West (Wassa Amenfi),2014,MAIZE,1.2,
WESTERN,Aowin -Suaman,2014,MAIZE,1.2,
WESTERN,Bibiani-Anhwiaso-Bekwai,2014,MAIZE,1.2,
WESTERN,Sefwi-Wiawso,2014,MAIZE,1.2,
WESTERN,Akontombra,2014,MAIZE,1.2,
WESTERN,Bia,2014,MAIZE,2.05,
WESTERN,Juabeso,2014,MAIZE,1.28,
WESTERN,Sekondi-Takoradi Municipal (STMA),2015,MAIZE,1.03,
WESTERN,Shama ,2015,MAIZE,1.03,
WESTERN,Ahanta West,2015,MAIZE,1.11,
WESTERN,Mporhor Wassa East,2015,MAIZE,1.23,
WESTERN,Tarkwa Nsuaem,2015,MAIZE,1.18,
WESTERN,Prestea Huni-Valley,2015,MAIZE,1.18,
WESTERN, Nzema East,2015,MAIZE,1.18,
WESTERN,Ellembele,2015,MAIZE,1.18,
WESTERN,Jomoro,2015,MAIZE,1.18,
WESTERN, Amenfi East,2015,MAIZE,1.18,
WESTERN,Amenfi  West (Wassa Amenfi),2015,MAIZE,1.18,
WESTERN,Aowin -Suaman,2015,MAIZE,1.18,
WESTERN,Bibiani-Anhwiaso-Bekwai,2015,MAIZE,1.18,
WESTERN,Sefwi-Wiawso,2015,MAIZE,1.18,
WESTERN,Akontombra,2015,MAIZE,1.18,
WESTERN,Bia,2015,MAIZE,2.01,
WESTERN,Juabeso,2015,MAIZE,1.25,
WESTERN,Sekondi-Takoradi,2016,MAIZE,1.02,
WESTERN,Shama ,2016,MAIZE,1.02,
WESTERN,Ahanta West,2016,MAIZE,1.08,
WESTERN,Mporhor Wassa East,2016,MAIZE,1.94,
WESTERN,Tarkwa Nsuaem,2016,MAIZE,1.2,
WESTERN,Prestea Huni-Valley,2016,MAIZE,1.13,
WESTERN, Nzema East,2016,MAIZE,1.25,
WESTERN,Ellembele,2016,MAIZE,1,
WESTERN,Jomoro,2016,MAIZE,1.25,
WESTERN, Amenfi East,2016,MAIZE,1.37,
WESTERN,Amenfi  West (Wassa Amenfi),2016,MAIZE,1.53,
WESTERN,Aowin -Suaman,2016,MAIZE,1.29,
WESTERN,Bibiani-Anhwiaso-Bekwai,2016,MAIZE,1.11,
WESTERN,Sefwi-Wiawso,2016,MAIZE,1.96,
WESTERN,Akontombra,2016,MAIZE,1.15,
WESTERN,Bia,2016,MAIZE,2.28,
WESTERN,Juabeso,2016,MAIZE,1.63,
NORTHERN,Bole,2017,MAIZE,2.2,Savannah
NORTHERN,Central Gonja,2017,MAIZE,2,Savannah
NORTHERN,East Gonja,2017,MAIZE,2.9,Savannah
NORTHERN,Kpandai,2017,MAIZE,1.5,
NORTHERN,Gushiegu,2017,MAIZE,1.57,
NORTHERN,Karaga,2017,MAIZE,1.24,
NORTHERN,Nanumba North,2017,MAIZE,2.8,
NORTHERN,Nanumba South,2017,MAIZE,1.1,
NORTHERN,Saboba,2017,MAIZE,1.45,
NORTHERN,Savelugu,2017,MAIZE,2.4,
NORTHERN,Nanton,2017,MAIZE,2.4,
NORTHERN,Sawla/Tuna/Kalba,2017,MAIZE,1.45,Savannah
NORTHERN,Tamale Metro,2017,MAIZE,1.4,
NORTHERN,Tolon,2017,MAIZE,2.5,
NORTHERN,Kumbungu,2017,MAIZE,1.1,
NORTHERN,West Gonja,2017,MAIZE,2.7,Savannah
NORTHERN,Yendi,2017,MAIZE,1.3,
NORTHERN,Tatale/Sanguli,2017,MAIZE,1.5,
NORTHERN,Zabzugu,2017,MAIZE,1.5,
NORTHERN,Sagnarigu,2017,MAIZE,1.4,
NORTHERN,Mion,2017,MAIZE,1.4,
NORTHERN,North Gonja,2017,MAIZE,1.45,Savannah
NORTHERN,Bole,2018,MAIZE,1.5,Savannah
NORTHERN,Central Gonja,2018,MAIZE,1.41,Savannah
NORTHERN,East Gonja,2018,MAIZE,1.52,Savannah
